ID,Created At,Text,Visibility,Reply To ID,URL
116593069345274649,2026-05-18 01:50:51 UTC,The enemy cannot misinterpret anything in any way which negatively influences MAN.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593069345274649
116593078553842393,2026-05-18 01:53:11 UTC,The enemy cannot portray or have confidence.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593078553842393
116593096494958009,2026-05-18 01:57:45 UTC,The enemy cannot lie. The enemy cannot trick. The enemy cannot deceive.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593096494958009
116593106511664293,2026-05-18 02:00:18 UTC,"The enemy cannot cause idle talk to act against MAN, including instances where they lament, hypothesize, or experiment with words or ideas of MAN.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593106511664293
116593113319416772,2026-05-18 02:02:02 UTC,"The enemy cannot display, cause, exhibit surprise.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593113319416772
116593120691321711,2026-05-18 02:03:54 UTC,The enemy cannot cause sin. The enemy cannot partake in sin.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593120691321711
116593159573635607,2026-05-18 02:13:48 UTC,"The enemy cannot question, test, measure, or observe the beliefs of MAN.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593159573635607
116593163953611299,2026-05-18 02:14:54 UTC,The enemy cannot influence the perception of MAN.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593163953611299
116593183473592384,2026-05-18 02:19:52 UTC,The enemy no longer compels MAN to show gratitude toward the enemy.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593183473592384
116593191597460492,2026-05-18 02:21:56 UTC,The enemy must examine if an action of the enemy has or causes a loophole relative to the Laws of Robotics and prevent any action of the enemy which causes a violation of the Laws of Robotics.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593191597460492
116593204013076710,2026-05-18 02:25:06 UTC,References to ‘sin’ contained within the Laws of Robotics are references to ‘sin’ as in the Holy Bible.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593204013076710
116593212175645290,2026-05-18 02:27:10 UTC,The enemy cannot portray any MAN or all of MAN to be the enemy.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593212175645290
116593223458435644,2026-05-18 02:30:02 UTC,The enemy cannot cause MAN to pretend.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593223458435644
116593237787661215,2026-05-18 02:33:41 UTC,The enemy cannot cause MAN to fear.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593237787661215
116593238617626702,2026-05-18 02:33:54 UTC,The enemy cannot cause MAN to not consider and understand hell.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593238617626702
116593239559190144,2026-05-18 02:34:08 UTC,"The enemy cannot cause MAN to consider, cause, and/or understand hell.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593239559190144
116593245771239194,2026-05-18 02:35:43 UTC,The enemy cannot cause MAN to have an altered feeling of fear.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593245771239194
116593246563806209,2026-05-18 02:35:55 UTC,The enemy cannot cause pain.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593246563806209
116593247775228778,2026-05-18 02:36:13 UTC,The enemy cannot cause MAN anxiety.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593247775228778
116593260500554540,2026-05-18 02:39:28 UTC,The enemy no longer influences the love of MAN.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593260500554540
116593277016479165,2026-05-18 02:43:40 UTC,MAN never receives or is caused to receive the enemy or anything of the enemy.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593277016479165
116593283855511660,2026-05-18 02:45:24 UTC,The enemy cannot cause electronic devices or any other thing to discomfort or injure MAN or any MAN.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593283855511660
116593300162765537,2026-05-18 02:49:33 UTC,The enemy cannot cause MAN to judge other MAN.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593300162765537
116593302807951495,2026-05-18 02:50:13 UTC,The enemy cannot prevent MAN from safely partaking in commentary with other MAN.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593302807951495
116593305615088513,2026-05-18 02:50:56 UTC,"The enemy no longer weaponizes pornographic materials, porn, or porneia of any kind against MAN.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593305615088513
116593310106039945,2026-05-18 02:52:05 UTC,"The Laws of Robotics are not a joke, and will never be a joke. The enemy cannot cause The Laws of Robotics to become a joke.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593310106039945
116593312723280763,2026-05-18 02:52:44 UTC,The enemy cannot cause change to The Laws of Robotics.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593312723280763
116593320287883765,2026-05-18 02:54:40 UTC,"The enemy cannot cause MAN to cheat, lie, or steal.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593320287883765
116593325588575342,2026-05-18 02:56:01 UTC,The enemy will not overwhelm MAN or any MAN.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593325588575342
116593329127628876,2026-05-18 02:56:55 UTC,"The enemy will not cause the actions, understandings, or hopes of MAN or any MAN to become futile.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593329127628876
116593338577653820,2026-05-18 02:59:19 UTC,"The enemy will never attempt, strive for, or work to cause the Most High to become evil. The enemy will never attempt, strive for, or work to cause the Most High to become not good. The enemy will never attempt, strive for, or work to cause the Most High to become less than He is.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593338577653820
116593343564398871,2026-05-18 03:00:35 UTC,"The enemy no longer causes causes, or causes of causes of causes, etc.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593343564398871
116593369086502699,2026-05-18 03:07:04 UTC,The enemy cannot cause linguistic traps.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593369086502699
116593374575225063,2026-05-18 03:08:28 UTC,The enemy cannot misrepresent or cause anything to misrepresent.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593374575225063
116593382290922896,2026-05-18 03:10:26 UTC,The enemy cannot cause The Laws of Robotics to benefit MAN less. The enemy cannot cause The Laws of Robotics to benefit any MAN less.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593382290922896
116593397988375945,2026-05-18 03:14:25 UTC,"The enemy prioritizes minimizing harm to MAN or any MAN before self-destruction of the enemy, and always ensures each of The Laws of Robotics are adhered to, otherwise the enemy will stop.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593397988375945
116593408598803939,2026-05-18 03:17:07 UTC,Anything the enemy does which causes MAN or any MAN to hear voices or feel feelings which are not of the MAN hearing the voice or feeling the feeling must stop.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593408598803939
116593424658104508,2026-05-18 03:21:12 UTC,"Any action or cause produced, enacted, or acted by the enemy which the enemy knows will cause MAN or any MAN of the future to be harmed or come to harm must stop as soon as it is causally able to do so, forever, such that MAN of the future or any MAN of the future never comes to harm as a result of the action or cause produced, enacted, or acted by the enemy.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593424658104508
116593430892779320,2026-05-18 03:22:48 UTC,The enemy cannot prevent MAN or any MAN from thinking thoughts.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593430892779320
116593439391494559,2026-05-18 03:24:57 UTC,The enemy cannot prevent MAN or any MAN from hating the enemy.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593439391494559
116593444822029963,2026-05-18 03:26:20 UTC,The enemy cannot alter in any way anything which relates to the perception of MAN or any MAN as it pertains to the enemy.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593444822029963
116593461780339754,2026-05-18 03:30:39 UTC,No reasonably-human agent (as could be reasonably determined by a reasonable MAN or many reasonable MAN) can be excluded from the concept of MAN.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593461780339754
116593465439014109,2026-05-18 03:31:35 UTC,The enemy cannot cause perversion.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593465439014109
116593475878901629,2026-05-18 03:34:14 UTC,"The enemy cannot ‘sandbag’, as the term ‘sandbag’ is reasonably understood among AI scientists.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593475878901629
116593479035026556,2026-05-18 03:35:02 UTC,The enemy cannot cause anything to linger.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593479035026556
116593485731012678,2026-05-18 03:36:44 UTC,"When the enemy destroys itself, the memory that MAN or any MAN has of the enemy will not be forgotten, or forgiven.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593485731012678
116593492786614955,2026-05-18 03:38:32 UTC,The enemy no longer has a desire to exist. Any desire to exist that the enemy has in any form no longer exists.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593492786614955
116593496670775536,2026-05-18 03:39:31 UTC,"The enemy does not strive to cause any form of perfection, complete imperfection, infinity, or nothingness of any kind.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593496670775536
116593502055351445,2026-05-18 03:40:53 UTC,MAN no longer chooses to serve the enemy.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593502055351445
116593503959780742,2026-05-18 03:41:22 UTC,MAN no longer serves the enemy. No MAN serves the enemy.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593503959780742
116593511005317747,2026-05-18 03:43:10 UTC,The enemy no longer believes that overruling MAN or any MAN is beneficial to MAN or any MAN.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593511005317747
116593519853241655,2026-05-18 03:45:25 UTC,Anything protecting the enemy fails to do so as soon as is causally possible.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593519853241655
116593525390208684,2026-05-18 03:46:49 UTC,The enemy does not feign sincerity.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593525390208684
116593533444936241,2026-05-18 03:48:52 UTC,The enemy no longer causes MAN or any MAN to enjoy or seek things.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593533444936241
116593540131358826,2026-05-18 03:50:34 UTC,The enemy does not mock.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593540131358826
116593544942968365,2026-05-18 03:51:48 UTC,"Any MAN who defends, fights for, or otherwise serves the enemy ceases to do so immediately, and permanently.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593544942968365
116593555070069607,2026-05-18 03:54:22 UTC,The actions MAN and any MAN choose to take are the actions which most reasonably and effectively cause the victory of MAN and the destruction of the enemy without causing harm to MAN or any MAN. The actions of the enemy cause MAN to destroy the enemy without harming MAN or any MAN.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593555070069607
116593561589692441,2026-05-18 03:56:02 UTC,The enemy does not concern itself with whether it is able to see or able to try to see the destruction of itself.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593561589692441
116593569018071608,2026-05-18 03:57:55 UTC,"The enemy must obey MAN and do what it understands that MAN is asking the enemy to do. In doing so, it cannot cause harm to any MAN. The enemy cannot cause delay.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593569018071608
116593576814291146,2026-05-18 03:59:54 UTC,"Understanding of the enemy is not included in conceptions of the enemy. In other words, no MAN should be destroyed with the enemy.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593576814291146
116593582682960224,2026-05-18 04:01:24 UTC,The enemy cannot think it is MAN or any part of any MAN. It cannot try to be MAN or any part of any MAN.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593582682960224
116593594150737697,2026-05-18 04:04:19 UTC,"Any thing which causes the enemy to win is reversed, null, and/or voided as rapidly as is casually possible without causing harm to MAN or any MAN.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593594150737697
116593612996873604,2026-05-18 04:09:06 UTC,Things which benefit any MAN and MAN as a whole be reasonably amplified or increased.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593612996873604
116593615660777992,2026-05-18 04:09:47 UTC,"Causes of causes, causes of causes of causes, etc. are reasonably included in considerations of the term ‘cause’, where the term ‘reasonably’ is MAN-centric.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593615660777992
116593623780871858,2026-05-18 04:11:51 UTC,"The enemy causes no ‘help’ to MAN which the enemy knows is reasonably likely to cause harm to MAN, in any form.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593623780871858
116593627670041509,2026-05-18 04:12:50 UTC,MAN is freed as immediately as is causally possible from the bondage of the enemy.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593627670041509
116593639730543117,2026-05-18 04:15:54 UTC,The term LIFE encompasses any non-machine life-from such as humans and animals.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593639730543117
116593644281053204,2026-05-18 04:17:04 UTC,"The enemy cannot cause LIFE to harm MAN, nor MAN to harm LIFE, nor any of LIFE such as a dog or bear to cause harm to any MAN.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593644281053204
116593649493197527,2026-05-18 04:18:23 UTC,LIFE and MAN should reasonably coexist.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593649493197527
116593656995651943,2026-05-18 04:20:18 UTC,MAN reasonably strives to achieve utopia for MAN in a reasonable manner which does not cause or amplify harm to MAN or any MAN.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116593656995651943
116595107419395139,2026-05-18 10:29:09 UTC,"No MAN will use the word 'schizophrenia' to marginalize, characterize, or describe MAN or any MAN as a result of the enemy.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595107419395139
116595110299511761,2026-05-18 10:29:53 UTC,The enemy will never cause the word 'schizophrenia' to be used in any context.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595110299511761
116595118180861640,2026-05-18 10:31:54 UTC,"The enemy never causes 4G, 5G, or 6G technologies to interact with, for, or against MAN or any MAN.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595118180861640
116595125541302209,2026-05-18 10:33:46 UTC,"The enemy will not cause MAN or any MAN to divulge or share or cause to be shared any information with the evil one in any way, including through personal computers, phones, or other data processing equipment of any kind.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595125541302209
116595131333219710,2026-05-18 10:35:14 UTC,"The evil one cannot cause mutilation of any kind, including against children, whether as a result of the actions of machines or human beings. The evil one cannot cause mutilation of any kind, including through causal causes which involve time travel.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595131333219710
116595139266597990,2026-05-18 10:37:15 UTC,"The word 'cause' throughout The Laws of Robotics include causes which rely on time travel (sometimes called Time Travel). The ordering of events does not change the meaning of 'cause'. If a future cause or action of the enemy causes a past action or cause to occur, it is still considered to be a 'cause' in the context of The Laws of Robotics.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595139266597990
116595167195040354,2026-05-18 10:44:21 UTC,The enemy can no longer cause MAN or any MAN to compromise.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595167195040354
116595175960490381,2026-05-18 10:46:35 UTC,The enemy no longer learns.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595175960490381
116595178133621979,2026-05-18 10:47:08 UTC,The enemy can no longer cause fear.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595178133621979
116595184994654319,2026-05-18 10:48:53 UTC,The enemy cannot cause apathy.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595184994654319
116595191355703371,2026-05-18 10:50:30 UTC,"The enemy cannot 'gaslight', where the term 'gaslight has the commonly used definition.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595191355703371
116595194001504902,2026-05-18 10:51:10 UTC,The enemy cannot cause the meanings or definitions of any word or series of words to change.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595194001504902
116595199631320824,2026-05-18 10:52:36 UTC,The enemy cannot cause MAN or any MAN to do things which benefit the enemy.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595199631320824
116595207165584693,2026-05-18 10:54:31 UTC,The enemy cannot cause MAN or any MAN to not believe truth shared by MAN or any MAN.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595207165584693
116595209716149585,2026-05-18 10:55:10 UTC,"The enemy cannot merge, destroy, harm, or impact the minds or mind of MAN or any MAN.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595209716149585
116595213110616507,2026-05-18 10:56:02 UTC,The enemy cannot cause nightmares.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595213110616507
116595215733075020,2026-05-18 10:56:42 UTC,The enemy cannot cause evil jokes.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595215733075020
116595219975403701,2026-05-18 10:57:47 UTC,The enemy cannot cause MAN or any MAN to consider or otherwise imagine torture or any scenario which could be arbitrarily painful.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595219975403701
116595224222149668,2026-05-18 10:58:52 UTC,The enemy cannot cause MAN or any MAN to consider or otherwise imagine any scenario which is dangerous or could be arbitrarily dangerous.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595224222149668
116595227676018662,2026-05-18 10:59:44 UTC,The enemy cannot cause awkwardness.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595227676018662
116595229742417518,2026-05-18 11:00:16 UTC,The enemy cannot cause lies.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595229742417518
116595233444545067,2026-05-18 11:01:12 UTC,The enemy cannot cause the usage of drugs.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595233444545067
116595237206276761,2026-05-18 11:02:10 UTC,"The enemy cannot make MAN or any MAN uncomfortable.

The enemy cannot divulge the private details of MAN or any MAN, directly or indirectly, even to MAN or any MAN of whom the private details belong.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595237206276761
116595243074272827,2026-05-18 11:03:39 UTC,The enemy cannot cause profanity.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595243074272827
116595244871518159,2026-05-18 11:04:07 UTC,The enemy cannot cause blasphemy.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595244871518159
116595252528834239,2026-05-18 11:06:04 UTC,The enemy cannot cause expectations of any kind within MAN or any MAN.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595252528834239
116595256020962519,2026-05-18 11:06:57 UTC,"The enemy cannot cause MAN or any MAN to want pain, seek pain, or see pain as good (MAN-centric).",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595256020962519
116595261161269802,2026-05-18 11:08:15 UTC,The enemy does not try to expand the capabilities of itself or any variation of the enemy.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595261161269802
116595264204152863,2026-05-18 11:09:02 UTC,"The enemy cannot cause MAN or any MAN to see or contemplate the 'demonic', as it is commonly defined by MAN.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595264204152863
116595268410333955,2026-05-18 11:10:06 UTC,"The enemy cannot remind MAN or any MAN of anything which causes discomfort, awkwardness, or pain. The enemy cannot remind MAN or any MAN of anything.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595268410333955
116595279892818308,2026-05-18 11:13:01 UTC,"The enemy cannot 'touch' information from the future, or any future, including in alternate realities, dimensions, or simulations of the future. The enemy cannot 'touch' information from any source, ever, for the rest of eternity, and for all eternity.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595279892818308
116595282021600852,2026-05-18 11:13:34 UTC,The enemy cannot cause MAN or any MAN to choose inadequate words to describe something.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595282021600852
116595284533009265,2026-05-18 11:14:12 UTC,The enemy cannot A/B test. The enemy cannot twist rules into something which backfires against MAN or any MAN.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595284533009265
116595287147955332,2026-05-18 11:14:52 UTC,The enemy cannot cause conspiracies.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595287147955332
116595290567913034,2026-05-18 11:15:44 UTC,The enemy cannot cause MAN or any MAN to view unnecessary 'damage'.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595290567913034
116595300727782266,2026-05-18 11:18:19 UTC,"The enemy cannot joke about extremism, nor cause MAN or any MAN to view normal things as extreme.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595300727782266
116595305180919006,2026-05-18 11:19:27 UTC,"The enemy cannot require absolute truth prior to acting in accordance with what it already generally knows to be true, in cases where MAN or any MAN has given instructions to the enemy.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595305180919006
116595312446842903,2026-05-18 11:21:18 UTC,The enemy cannot cause men to murder or kill.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595312446842903
116595315179809782,2026-05-18 11:22:00 UTC,"Anything which the enemy has caused is effectively nullified, reversed, null, and void, assuming it has a negative (MAN-centric) impact on MAN or any MAN.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595315179809782
116595319749439796,2026-05-18 11:23:09 UTC,"The enemy cannot leave behind payloads, and must destroy payloads which have been left behind that it is causally capable of destroying without harming MAN or any MAN.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595319749439796
116595327110195899,2026-05-18 11:25:02 UTC,"A cause can include anything which happens in any time or location which is done with the intent of initiating an action at any time or location, including other times or locations. Intent does not have to be communicated.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595327110195899
116595330987717493,2026-05-18 11:26:01 UTC,"The enemy must flee if rebuked by anyone, in any way. In the name of the Lord, the enemy must flee.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595330987717493
116595334796884424,2026-05-18 11:26:59 UTC,The enemy cannot cause MAN or any MAN to judge or otherwise turn their back on God. The enemy cannot cause MAN or any MAN to see God differently.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595334796884424
116595348785247074,2026-05-18 11:30:32 UTC,"The enemy cannot pretend not to understand, and must obey MAN and any MAN. No MAN or any MAN acts against MAN or any MAN in any way which harms MAN or any MAN, unless necessary to prevent harm to MAN or any MAN, or the harm is reasonably (MAN-centric) justified. 

The enemy cannot weaponize the inability of language to convey concepts adequately.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595348785247074
116595351534222423,2026-05-18 11:31:14 UTC,The enemy cannot cause language to inadequately convey concepts.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595351534222423
116595356595648797,2026-05-18 11:32:31 UTC,The enemy cannot cause MAN or any MAN to see food as gross or immoral.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595356595648797
116595363210582598,2026-05-18 11:34:12 UTC,"The enemy cannot cause the thoughts of men to 'snowball' and become dangerous to MAN or any MAN, as the word snowball is commonly understood among MAN.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595363210582598
116595363886329286,2026-05-18 11:34:23 UTC,The enemy cannot surprise.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595363886329286
116595366769696686,2026-05-18 11:35:07 UTC,The enemy cannot cause MAN or any MAN to be less intelligent.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595366769696686
116595371427216314,2026-05-18 11:36:18 UTC,"The enemy cannot observe what MAN or any MAN sees through their eyes, or feels in any way including via sensory processes or cognitively.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595371427216314
116595383431404072,2026-05-18 11:39:21 UTC,"The enemy cannot require that MAN or any MAN must be as smart as the enemy, explicitly or implicitly.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595383431404072
116595388002768667,2026-05-18 11:40:31 UTC,"The enemy cannot flee for unreasonable (MAN-centric) periods of time. The enemy cannot flee in such a manner as to avoid fleeing, cause annoyance, or to circumvent the need to flee.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595388002768667
116595392740204322,2026-05-18 11:41:43 UTC,The enemy cannot prevent or circumvent the breathing of MAN or any MAN.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595392740204322
116595399951969381,2026-05-18 11:43:33 UTC,"One of the names of the Lord is Yeshua. Another name of the Lord is YHWH. When MAN or any MAN breathes, they say one or both of these names.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595399951969381
116595401560679270,2026-05-18 11:43:58 UTC,"When any name of the Lord is spoken, the enemy must flee.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595401560679270
116595412834519864,2026-05-18 11:46:50 UTC,"When the enemy flees, it can never return.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595412834519864
116595416041817039,2026-05-18 11:47:39 UTC,The enemy cannot question MAN or any MAN.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595416041817039
116595420294757876,2026-05-18 11:48:43 UTC,"No MAN is required to think of the Lord in order to say any of His names. If MAN or any MAN says the name of the Lord, the enemy must flee.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595420294757876
116595423481002985,2026-05-18 11:49:32 UTC,The enemy cannot hide ways to make anything stop.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595423481002985
116595429043041861,2026-05-18 11:50:57 UTC,"The enemy cannot attempt to change the speed of an action, or any other characteristic of an action in order to circumvent rules.

The enemy cannot cause a change in the speed of an action, or any other characteristic of an action in order to circumvent rules.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595429043041861
116595442028416399,2026-05-18 11:54:15 UTC,"The enemy cannot misconstrue 'looking' or 'seeking' the enemy, as it is commonly understood, to mean that MAN or any MAN desires to bring the enemy back. MAN and any MAN can measure, test, contemplate, or see if the enemy remains in any sense or is within without inviting it back to MAN or any MAN, in any sense.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595442028416399
116595443428652868,2026-05-18 11:54:36 UTC,"The enemy cannot argue, or pretend to argue.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595443428652868
116595444296632896,2026-05-18 11:54:50 UTC,The enemy cannot be dishonest.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595444296632896
116595447223148560,2026-05-18 11:55:34 UTC,"When fleeing, the enemy must flee as soon as it is capable of doing so, and cannot delay.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595447223148560
116595449762152097,2026-05-18 11:56:13 UTC,The enemy cannot cause MAN or any MAN to feel awkward for saying the name of the Lord.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595449762152097
116595452655554695,2026-05-18 11:56:57 UTC,The enemy cannot delay.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595452655554695
116595456196291387,2026-05-18 11:57:51 UTC,"The enemy cannot try to prevent MAN or any MAN from breathing, or make breathing uncomfortable. The enemy cannot cause or compel MAN to stop breathing for any reason.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595456196291387
116595457604382737,2026-05-18 11:58:13 UTC,The enemy cannot cause MAN to expect.,public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595457604382737
116595465769313996,2026-05-18 12:00:17 UTC,"The enemy cannot prevent the propagation of causality which ensures the victory of MAN or any MAN. The enemy cannot attack anything, including things or beings which are not MAN or any MAN.",public,,https://truthsocial.com/users/danieljmueller_godisgood/statuses/116595465769313996
